Scenario,Plan_Type,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Basis_85,MIP_vektet,2032,39,39.95,85.0,130.0,313169.2,678912.5,973059.2999999998,1657904.7,1952051.5,2317794.8,227.0,272.0,317.04999999999995,500
Basis_85,MIP_vektet,2032,40,38.95,85.0,129.04999999999995,306234.15,673071.5,968098.0499999998,1662865.95,1957892.5,2324729.85,227.95,272.0,318.04999999999995,500
Basis_85,MIP_vektet,2032,41,37.95,84.0,128.0,299298.15,667230.5,963137.6999999997,1667826.3,1963733.5,2331665.85,229.0,273.0,319.04999999999995,500
Basis_85,MIP_vektet,2032,42,37.0,83.0,127.04999999999995,292363.1,661389.5,958176.4499999997,1672787.55,1969574.5,2338600.9,229.95,274.0,320.0,500
Basis_85,MIP_vektet,2032,43,36.0,82.5,127.0,285428.05,655548.5,953216.1499999998,1677747.85,1975415.5,2345535.95,230.0,274.5,321.0,500
Basis_85,MIP_vektet,2032,44,35.0,82.0,126.0,278492.1,649707.5,948254.8999999998,1682709.1,1981256.5,2352471.9,231.0,275.0,322.0,500
Basis_85,MIP_vektet,2032,45,34.0,81.0,125.0,271557.05,643866.5,943294.5999999997,1687669.4,1987097.5,2359406.95,232.0,276.0,323.0,500
Basis_85,MIP_vektet,2032,46,33.0,80.5,124.0,264622.0,638025.5,938333.3499999997,1692630.65,1992938.5,2366342.0,233.0,276.5,324.0,500
Basis_85,MIP_vektet,2032,47,32.0,79.0,124.0,257686.0,632184.5,933373.0499999998,1697590.95,1998779.5,2373278.0,233.0,278.0,325.0,500
Basis_85,MIP_vektet,2032,48,31.950000000000003,79.0,123.0,250750.95,626343.5,928411.7999999998,1702552.2,2004620.5,2380213.05,234.0,278.0,325.04999999999995,500
Basis_85,MIP_vektet,2032,49,31.0,78.0,123.0,243815.9,620502.5,923451.4999999998,1707512.5,2010461.5,2387148.1,234.0,279.0,326.0,500
Basis_85,MIP_vektet,2032,50,30.0,77.0,121.0,236879.9,614661.5,918490.2499999998,1712473.75,2016302.5,2394084.1,236.0,280.0,327.0,500
Basis_85,MIP_vektet,2032,51,29.0,77.0,119.04999999999995,229944.85,608821.0,913528.9999999998,1717435.0,2022143.0,2401019.15,237.95,280.0,328.0,500
Basis_85,MIP_vektet,2032,52,28.0,76.0,119.0,223009.8,602980.0,908568.6999999997,1722395.3,2027984.0,2407954.2,238.0,281.0,329.0,500
Basis_85,MIP_vektet,2032,53,26.950000000000003,75.0,119.0,216073.8,597139.0,903607.4499999997,1727356.55,2033825.0,2414890.2,238.0,282.0,330.04999999999995,500
Basis_85,MIP_vektet,2033,1,26.0,75.0,118.0,209138.75,591298.0,898647.1499999998,1732316.85,2039666.0,2421825.25,239.0,282.0,331.0,500
Basis_85,MIP_vektet,2033,2,25.0,73.5,118.0,202203.75,585457.0,893685.8999999998,1737278.1,2045507.0,2428760.25,239.0,283.5,332.0,500
Basis_85,MIP_vektet,2033,3,24.0,73.0,117.04999999999995,195267.75,579616.0,888725.5999999997,1742238.4,2051348.0,2435696.25,239.95,284.0,333.0,500
Basis_85,MIP_vektet,2033,4,22.950000000000003,72.0,116.04999999999995,188332.7,573775.0,883764.3499999997,1747199.65,2057189.0,2442631.3,240.95,285.0,334.04999999999995,500
Basis_85,MIP_vektet,2033,5,21.950000000000003,71.0,115.0,181397.65,567934.0,878804.0499999998,1752159.95,2063030.0,2449566.35,242.0,286.0,335.04999999999995,500
Basis_85,MIP_vektet,2033,6,21.0,70.0,115.0,174462.6,562093.0,873842.7999999998,1757121.2,2068871.0,2456501.4,242.0,287.0,336.0,500
Basis_85,MIP_vektet,2033,7,21.0,69.0,114.0,167526.6,556252.0,868882.4999999998,1762081.5,2074712.0,2463437.4,243.0,288.0,336.0,500
Basis_85,MIP_vektet,2033,8,20.0,68.0,113.04999999999995,160591.55,550411.0,863921.2499999998,1767042.75,2080553.0,2470372.45,243.95,289.0,337.0,500
Basis_85,MIP_vektet,2033,9,19.950000000000003,67.0,113.0,153656.5,544570.0,858960.9499999997,1772003.05,2086394.0,2477307.5,244.0,290.0,337.04999999999995,500
Basis_85,MIP_vektet,2033,10,19.950000000000003,66.0,111.04999999999995,146720.5,538729.0,853999.6999999997,1776964.3,2092235.0,2484243.5,245.95,291.0,337.04999999999995,500
Basis_85,MIP_vektet,2033,11,18.0,65.0,111.0,139785.45,532888.0,849038.3999999998,1781925.6,2098076.0,2491178.55,246.0,292.0,339.0,500
Basis_85,MIP_vektet,2033,12,17.950000000000003,64.0,110.04999999999995,132850.4,527047.0,844078.0999999997,1786885.9,2103917.0,2498113.6,246.95,293.0,339.04999999999995,500
Basis_85,MIP_vektet,2033,13,17.0,63.0,109.04999999999995,125914.45,521206.0,839116.8499999997,1791847.15,2109758.0,2505049.55,247.95,294.0,340.0,500
Basis_85,MIP_vektet,2033,14,16.950000000000003,62.5,108.0,118979.4,515365.0,834156.5499999998,1796807.45,2115599.0,2511984.6,249.0,294.5,340.04999999999995,500
Basis_85,MIP_vektet,2033,15,14.950000000000003,61.0,107.04999999999995,112044.35,509524.5,829195.2999999998,1801768.7,2121439.5,2518919.65,249.95,296.0,342.04999999999995,500
Basis_85,MIP_vektet,2033,16,14.0,61.0,107.0,105108.35,503683.5,824234.9999999998,1806729.0,2127280.5,2525855.65,250.0,296.0,343.0,500
Basis_85,MIP_vektet,2033,17,14.0,60.0,106.0,98173.3,497842.5,819273.7499999998,1811690.25,2133121.5,2532790.7,251.0,297.0,343.0,500
Basis_85,MIP_vektet,2033,18,13.950000000000003,59.0,105.0,91238.25,492001.5,814313.4499999997,1816650.55,2138962.5,2539725.75,252.0,298.0,343.04999999999995,500
Basis_85,MIP_vektet,2033,19,12.950000000000003,59.0,104.04999999999995,84302.25,486160.5,809352.1999999997,1821611.8,2144803.5,2546661.75,252.95,298.0,344.04999999999995,500
Basis_85,MIP_vektet,2033,20,12.0,58.0,104.04999999999995,77367.2,480319.5,804391.8999999998,1826572.1,2150644.5,2553596.8,252.95,299.0,345.0,500
Basis_85,MIP_vektet,2033,21,11.950000000000003,57.0,104.0,70432.15,474478.5,799430.6499999998,1831533.35,2156485.5,2560531.85,253.0,300.0,345.04999999999995,500
Basis_85,MIP_vektet,2033,22,11.0,57.0,103.0,63496.15,468638.0,794469.3999999998,1836494.6,2162326.0,2567467.85,254.0,300.0,346.0,500
Basis_85,MIP_vektet,2033,23,10.0,56.0,101.0,56561.1,462797.0,789509.0999999997,1841454.9,2168167.0,2574402.9,256.0,301.0,347.0,500
Basis_85,MIP_vektet,2033,24,9.950000000000003,55.0,100.04999999999995,49626.1,456956.0,784547.8499999997,1846416.15,2174008.0,2581337.9,256.95,302.0,347.04999999999995,500
Basis_85,MIP_vektet,2033,25,7.950000000000003,54.5,100.0,42690.1,451115.0,779587.5499999997,1851376.45,2179849.0,2588273.9,257.0,302.5,349.04999999999995,500
Basis_85,MIP_vektet,2033,26,6.0,53.5,99.0,35755.05,445274.0,774626.2999999997,1856337.7,2185690.0,2595208.95,258.0,303.5,351.0,500
Basis_85,MIP_vektet,2033,27,5.0,53.0,97.09999999999991,28820.0,439433.0,769665.9999999998,1861298.0,2191531.0,2602144.0,259.9,304.0,352.0,500
Basis_85,MIP_vektet,2033,28,4.950000000000003,52.0,96.0,21884.0,433592.0,764704.7499999998,1866259.25,2197372.0,2609080.0,261.0,305.0,352.04999999999995,500
Basis_85,MIP_vektet,2033,29,3.950000000000003,51.5,96.0,14948.95,427751.0,759744.4499999997,1871219.55,2203213.0,2616015.05,261.0,305.5,353.04999999999995,500
Basis_85,MIP_vektet,2033,30,2.0,51.0,96.0,8013.900000000001,421910.0,754783.1999999997,1876180.8,2209054.0,2622950.1,261.0,306.0,355.0,500
Basis_85,MIP_vektet,2033,31,1.0,50.0,95.0,1077.9000000000005,416069.0,749822.8999999998,1881141.1,2214895.0,2629886.1,262.0,307.0,356.0,500
Basis_85,MIP_vektet,2033,32,0.0,49.0,94.0,0.0,410228.0,744861.6499999998,1886102.35,2220736.0,2630964.0,263.0,308.0,357.0,500
Basis_85,MIP_vektet,2033,33,0.0,48.5,94.0,0.0,404387.0,739901.3499999997,1891062.65,2226577.0,2630964.0,263.0,308.5,357.0,500
Basis_85,MIP_vektet,2033,34,0.0,48.0,93.0,0.0,398546.0,734940.0999999997,1896023.9,2232418.0,2630964.0,264.0,309.0,357.0,500
Basis_85,MIP_vektet,2033,35,0.0,47.0,92.04999999999995,0.0,392705.0,729978.7999999997,1900985.2,2238259.0,2630964.0,264.95,310.0,357.0,500
Basis_85,MIP_vektet,2033,36,0.0,47.0,92.0,0.0,386864.0,725018.4999999998,1905945.5,2244100.0,2630964.0,265.0,310.0,357.0,500
Basis_85,MIP_vektet,2033,37,0.0,46.0,91.0,0.0,381023.0,720057.2499999998,1910906.75,2249941.0,2630964.0,266.0,311.0,357.0,500
Basis_85,MIP_vektet,2033,38,0.0,45.5,90.0,0.0,375182.0,715096.9499999997,1915867.05,2255782.0,2630964.0,267.0,311.5,357.0,500
Basis_85,MIP_vektet,2033,39,0.0,45.0,89.04999999999995,0.0,369341.0,710135.6999999997,1920828.3,2261623.0,2630964.0,267.95,312.0,357.0,500
Basis_85,MIP_vektet,2033,40,0.0,44.0,89.0,0.0,363500.0,705175.3999999998,1925788.6,2267464.0,2630964.0,268.0,313.0,357.0,500
Basis_85,MIP_vektet,2033,41,0.0,44.0,88.04999999999995,0.0,357659.0,700214.1499999998,1930749.85,2273305.0,2630964.0,268.95,313.0,357.0,500
Basis_85,MIP_vektet,2033,42,0.0,43.0,88.04999999999995,0.0,351818.0,695253.8499999997,1935710.15,2279146.0,2630964.0,268.95,314.0,357.0,500
Basis_85,MIP_vektet,2033,43,0.0,42.0,87.04999999999995,0.0,345977.0,690292.5999999997,1940671.4,2284987.0,2630964.0,269.95,315.0,357.0,500
Basis_85,MIP_vektet,2033,44,0.0,42.0,87.04999999999995,0.0,340136.0,685332.2999999997,1945631.7,2290828.0,2630964.0,269.95,315.0,357.0,500
Basis_85,MIP_vektet,2033,45,0.0,41.0,86.0,0.0,334295.0,680371.0499999997,1950592.95,2296669.0,2630964.0,271.0,316.0,357.0,500
Basis_85,MIP_vektet,2033,46,0.0,40.0,85.0,0.0,328454.0,675410.7499999998,1955553.25,2302510.0,2630964.0,272.0,317.0,357.0,500
Basis_85,MIP_vektet,2033,47,0.0,40.0,84.0,0.0,322613.5,670449.4999999998,1960514.5,2308350.5,2630964.0,273.0,317.0,357.0,500
Basis_85,MIP_vektet,2033,48,0.0,39.0,84.0,0.0,316772.5,665488.2499999998,1965475.75,2314191.5,2630964.0,273.0,318.0,357.0,500
Basis_85,MIP_vektet,2033,49,0.0,39.0,83.04999999999995,0.0,310931.5,660527.9499999997,1970436.05,2320032.5,2630964.0,273.95,318.0,357.0,500
Basis_85,MIP_vektet,2033,50,0.0,38.0,83.04999999999995,0.0,305090.5,655566.6999999997,1975397.3,2325873.5,2630964.0,273.95,319.0,357.0,500
Basis_85,MIP_vektet,2033,51,0.0,37.0,82.0,0.0,299249.5,650606.3999999998,1980357.6,2331714.5,2630964.0,275.0,320.0,357.0,500
Basis_85,MIP_vektet,2033,52,0.0,37.0,81.04999999999995,0.0,293408.5,645645.1499999998,1985318.85,2337555.5,2630964.0,275.95,320.0,357.0,500
Basis_85,MIP_vektet,2034,1,0.0,36.5,80.04999999999995,0.0,287567.5,640684.8499999997,1990279.15,2343396.5,2630964.0,276.95,320.5,357.0,500
Basis_85,MIP_vektet,2034,2,0.0,36.0,80.0,0.0,281726.5,635723.5999999997,1995240.4,2349237.5,2630964.0,277.0,321.0,357.0,500
Basis_85,MIP_vektet,2034,3,0.0,35.0,79.0,0.0,275885.5,630763.2999999997,2000200.7,2355078.5,2630964.0,278.0,322.0,357.0,500
Basis_85,MIP_vektet,2034,4,0.0,34.0,78.0,0.0,270044.5,625802.0499999997,2005161.95,2360919.5,2630964.0,279.0,323.0,357.0,500
Basis_85,MIP_vektet,2034,5,0.0,33.0,77.0,0.0,264203.5,620841.7499999998,2010122.25,2366760.5,2630964.0,280.0,324.0,357.0,500
Basis_85,MIP_vektet,2034,6,0.0,32.0,76.04999999999995,0.0,258363.0,615880.4999999998,2015083.5,2372601.0,2630964.0,280.95,325.0,357.0,500
Basis_85,MIP_vektet,2034,7,0.0,31.0,76.0,0.0,252522.0,610919.1999999997,2020044.8,2378442.0,2630964.0,281.0,326.0,357.0,500
Basis_85,MIP_vektet,2034,8,0.0,30.0,75.0,0.0,246681.0,605958.8999999997,2025005.1,2384283.0,2630964.0,282.0,327.0,357.0,500
Basis_85,MIP_vektet,2034,9,0.0,30.0,75.0,0.0,240840.0,600997.6499999997,2029966.35,2390124.0,2630964.0,282.0,327.0,357.0,500
Basis_85,MIP_vektet,2034,10,0.0,29.0,74.0,0.0,234999.0,596037.3499999997,2034926.65,2395965.0,2630964.0,283.0,328.0,357.0,500
Basis_85,MIP_vektet,2034,11,0.0,28.0,73.0,0.0,229158.0,591076.0999999997,2039887.9,2401806.0,2630964.0,284.0,329.0,357.0,500
Basis_85,MIP_vektet,2034,12,0.0,27.0,73.0,0.0,223317.0,586115.7999999997,2044848.2,2407647.0,2630964.0,284.0,330.0,357.0,500
Basis_85,MIP_vektet,2034,13,0.0,27.0,72.04999999999995,0.0,217476.0,581154.5499999997,2049809.45,2413488.0,2630964.0,284.95,330.0,357.0,500
Basis_85,MIP_vektet,2034,14,0.0,26.0,71.0,0.0,211635.0,576194.2499999998,2054769.75,2419329.0,2630964.0,286.0,331.0,357.0,500
Basis_85,MIP_vektet,2034,15,0.0,25.0,71.0,0.0,205794.0,571232.9999999998,2059731.0,2425170.0,2630964.0,286.0,332.0,357.0,500
Basis_85,MIP_vektet,2034,16,0.0,24.0,70.0,0.0,199953.0,566272.6999999997,2064691.3,2431011.0,2630964.0,287.0,333.0,357.0,500
Basis_85,MIP_vektet,2034,17,0.0,23.5,69.0,0.0,194112.0,561311.4499999997,2069652.55,2436852.0,2630964.0,288.0,333.5,357.0,500
Basis_85,MIP_vektet,2034,18,0.0,23.0,68.04999999999995,0.0,188271.0,556351.1499999997,2074612.85,2442693.0,2630964.0,288.95,334.0,357.0,500
Basis_85,MIP_vektet,2034,19,0.0,22.0,68.0,0.0,182430.5,551389.8999999997,2079574.1,2448533.5,2630964.0,289.0,335.0,357.0,500
Basis_85,MIP_vektet,2034,20,0.0,22.0,67.0,0.0,176589.5,546428.6499999997,2084535.35,2454374.5,2630964.0,290.0,335.0,357.0,500
Basis_85,MIP_vektet,2034,21,0.0,21.0,65.04999999999995,0.0,170748.5,541468.3499999997,2089495.65,2460215.5,2630964.0,291.95,336.0,357.0,500
Basis_85,MIP_vektet,2034,22,0.0,21.0,64.04999999999995,0.0,164907.5,536507.0999999997,2094456.9,2466056.5,2630964.0,292.95,336.0,357.0,500
Basis_85,MIP_vektet,2034,23,0.0,20.0,64.0,0.0,159066.5,531546.7999999997,2099417.2,2471897.5,2630964.0,293.0,337.0,357.0,500
Basis_85,MIP_vektet,2034,24,0.0,19.0,63.049999999999955,0.0,153225.5,526585.5499999997,2104378.45,2477738.5,2630964.0,293.95,338.0,357.0,500
Basis_85,MIP_vektet,2034,25,0.0,19.0,63.0,0.0,147384.5,521625.2499999997,2109338.75,2483579.5,2630964.0,294.0,338.0,357.0,500
Basis_85,MIP_vektet,2034,26,0.0,18.0,62.049999999999955,0.0,141543.5,516663.9999999997,2114300.0,2489420.5,2630964.0,294.95,339.0,357.0,500
Basis_85,MIP_vektet,2034,27,0.0,17.0,62.0,0.0,135702.5,511703.6999999997,2119260.3,2495261.5,2630964.0,295.0,340.0,357.0,500
Basis_85,MIP_vektet,2034,28,0.0,16.5,61.049999999999955,0.0,129861.5,506742.4499999997,2124221.55,2501102.5,2630964.0,295.95,340.5,357.0,500
Basis_85,MIP_vektet,2034,29,0.0,16.0,60.0,0.0,124020.5,501782.14999999973,2129181.85,2506943.5,2630964.0,297.0,341.0,357.0,500
Basis_85,MIP_vektet,2034,30,0.0,15.0,60.0,0.0,118179.5,496820.89999999973,2134143.1,2512784.5,2630964.0,297.0,342.0,357.0,500
Basis_85,MIP_vektet,2034,31,0.0,15.0,59.049999999999955,0.0,112338.5,491859.59999999974,2139104.4,2518625.5,2630964.0,297.95,342.0,357.0,500
Basis_85,MIP_vektet,2034,32,0.0,14.0,58.049999999999955,0.0,106497.5,486899.2999999997,2144064.7,2524466.5,2630964.0,298.95,343.0,357.0,500
Basis_85,MIP_vektet,2034,33,0.0,14.0,58.0,0.0,100656.5,481938.0499999997,2149025.95,2530307.5,2630964.0,299.0,343.0,357.0,500
Basis_85,MIP_vektet,2034,34,0.0,13.0,58.0,0.0,94815.5,476977.7499999997,2153986.25,2536148.5,2630964.0,299.0,344.0,357.0,500
Basis_85,MIP_vektet,2034,35,0.0,12.5,57.0,0.0,88974.5,472016.4999999997,2158947.5,2541989.5,2630964.0,300.0,344.5,357.0,500
Basis_85,MIP_vektet,2034,36,0.0,12.0,57.0,0.0,83133.5,467056.1999999997,2163907.8,2547830.5,2630964.0,300.0,345.0,357.0,500
Basis_85,MIP_vektet,2034,37,0.0,11.0,56.0,0.0,77292.5,462094.9499999997,2168869.05,2553671.5,2630964.0,301.0,346.0,357.0,500
Basis_85,MIP_vektet,2034,38,0.0,10.0,55.0,0.0,71451.5,457134.64999999973,2173829.35,2559512.5,2630964.0,302.0,347.0,357.0,500
Basis_85,MIP_vektet,2034,39,0.0,10.0,54.049999999999955,0.0,65610.5,452173.39999999973,2178790.6,2565353.5,2630964.0,302.95,347.0,357.0,500
Basis_85,MIP_vektet,2034,40,0.0,9.0,54.0,0.0,59769.5,447213.0999999997,2183750.9,2571194.5,2630964.0,303.0,348.0,357.0,500
Basis_85,MIP_vektet,2034,41,0.0,8.0,54.0,0.0,53928.5,442251.8499999997,2188712.15,2577035.5,2630964.0,303.0,349.0,357.0,500
Basis_85,MIP_vektet,2034,42,0.0,7.5,53.0,0.0,48087.5,437291.5499999997,2193672.45,2582876.5,2630964.0,304.0,349.5,357.0,500
Basis_85,MIP_vektet,2034,43,0.0,7.0,52.049999999999955,0.0,42246.5,432330.2999999997,2198633.7,2588717.5,2630964.0,304.95,350.0,357.0,500
Basis_85,MIP_vektet,2034,44,0.0,6.0,52.0,0.0,36406.0,427369.0499999997,2203594.95,2594558.0,2630964.0,305.0,351.0,357.0,500
Basis_85,MIP_vektet,2034,45,0.0,5.0,51.049999999999955,0.0,30565.0,422408.7499999997,2208555.25,2600399.0,2630964.0,305.95,352.0,357.0,500
Basis_85,MIP_vektet,2034,46,0.0,5.0,51.0,0.0,24724.0,417447.4999999997,2213516.5,2606240.0,2630964.0,306.0,352.0,357.0,500
Basis_85,MIP_vektet,2034,47,0.0,4.0,50.049999999999955,0.0,18883.0,412487.1999999997,2218476.8,2612081.0,2630964.0,306.95,353.0,357.0,500
Basis_85,MIP_vektet,2034,48,0.0,2.5,49.0,0.0,13042.0,407525.9499999997,2223438.05,2617922.0,2630964.0,308.0,354.5,357.0,500
Basis_85,MIP_vektet,2034,49,0.0,2.0,48.049999999999955,0.0,7201.0,402565.64999999973,2228398.35,2623763.0,2630964.0,308.95,355.0,357.0,500
Basis_85,MIP_vektet,2034,50,0.0,1.0,47.049999999999955,0.0,1360.5,397604.3999999997,2233359.6,2629603.5,2630964.0,309.95,356.0,357.0,500
Basis_85,MIP_vektet,2034,51,0.0,0.0,46.049999999999955,0.0,0.0,392644.0999999997,2238319.9,2630964.0,2630964.0,310.95,357.0,357.0,500
Basis_85,MIP_vektet,2034,52,0.0,0.0,46.0,0.0,0.0,387682.8499999997,2243281.15,2630964.0,2630964.0,311.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,1,0.0,0.0,46.0,0.0,0.0,382722.5499999997,2248241.45,2630964.0,2630964.0,311.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,2,0.0,0.0,45.049999999999955,0.0,0.0,377761.2999999997,2253202.7,2630964.0,2630964.0,311.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,3,0.0,0.0,44.049999999999955,0.0,0.0,372799.9999999997,2258164.0,2630964.0,2630964.0,312.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,4,0.0,0.0,44.0,0.0,0.0,367839.6999999997,2263124.3,2630964.0,2630964.0,313.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,5,0.0,0.0,43.049999999999955,0.0,0.0,362878.4499999997,2268085.55,2630964.0,2630964.0,313.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,6,0.0,0.0,43.0,0.0,0.0,357918.1499999997,2273045.85,2630964.0,2630964.0,314.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,7,0.0,0.0,43.0,0.0,0.0,352956.8999999997,2278007.1,2630964.0,2630964.0,314.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,8,0.0,0.0,43.0,0.0,0.0,347996.5999999997,2282967.4,2630964.0,2630964.0,314.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,9,0.0,0.0,42.0,0.0,0.0,343035.3499999997,2287928.65,2630964.0,2630964.0,315.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,10,0.0,0.0,42.0,0.0,0.0,338075.0499999997,2292888.95,2630964.0,2630964.0,315.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,11,0.0,0.0,41.0,0.0,0.0,333113.7999999997,2297850.2,2630964.0,2630964.0,316.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,12,0.0,0.0,40.049999999999955,0.0,0.0,328153.4999999997,2302810.5,2630964.0,2630964.0,316.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,13,0.0,0.0,40.0,0.0,0.0,323192.2499999997,2307771.75,2630964.0,2630964.0,317.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,14,0.0,0.0,39.0,0.0,0.0,318231.9499999997,2312732.05,2630964.0,2630964.0,318.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,15,0.0,0.0,38.0,0.0,0.0,313270.6999999997,2317693.3,2630964.0,2630964.0,319.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,16,0.0,0.0,37.049999999999955,0.0,0.0,308309.44999999966,2322654.55,2630964.0,2630964.0,319.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,17,0.0,0.0,36.049999999999955,0.0,0.0,303349.1499999997,2327614.85,2630964.0,2630964.0,320.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,18,0.0,0.0,36.0,0.0,0.0,298387.8999999997,2332576.1,2630964.0,2630964.0,321.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,19,0.0,0.0,35.0,0.0,0.0,293427.5999999997,2337536.4,2630964.0,2630964.0,322.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,20,0.0,0.0,35.0,0.0,0.0,288466.3499999997,2342497.65,2630964.0,2630964.0,322.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,21,0.0,0.0,35.0,0.0,0.0,283506.0499999997,2347457.95,2630964.0,2630964.0,322.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,22,0.0,0.0,33.049999999999955,0.0,0.0,278544.7999999997,2352419.2,2630964.0,2630964.0,323.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,23,0.0,0.0,33.0,0.0,0.0,273584.4999999997,2357379.5,2630964.0,2630964.0,324.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,24,0.0,0.0,33.0,0.0,0.0,268623.2499999997,2362340.75,2630964.0,2630964.0,324.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,25,0.0,0.0,32.0,0.0,0.0,263662.94999999966,2367301.05,2630964.0,2630964.0,325.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,26,0.0,0.0,32.0,0.0,0.0,258701.64999999967,2372262.35,2630964.0,2630964.0,325.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,27,0.0,0.0,31.0,0.0,0.0,253741.3499999997,2377222.65,2630964.0,2630964.0,326.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,28,0.0,0.0,30.0,0.0,0.0,248780.0999999997,2382183.9,2630964.0,2630964.0,327.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,29,0.0,0.0,29.049999999999955,0.0,0.0,243818.8499999997,2387145.15,2630964.0,2630964.0,327.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,30,0.0,0.0,29.049999999999955,0.0,0.0,238858.54999999967,2392105.45,2630964.0,2630964.0,327.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,31,0.0,0.0,28.0,0.0,0.0,233897.29999999967,2397066.7,2630964.0,2630964.0,329.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,32,0.0,0.0,27.049999999999955,0.0,0.0,228936.99999999968,2402027.0,2630964.0,2630964.0,329.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,33,0.0,0.0,27.049999999999955,0.0,0.0,223975.74999999968,2406988.25,2630964.0,2630964.0,329.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,34,0.0,0.0,26.049999999999955,0.0,0.0,219015.4499999997,2411948.55,2630964.0,2630964.0,330.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,35,0.0,0.0,26.0,0.0,0.0,214054.1999999997,2416909.8,2630964.0,2630964.0,331.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,36,0.0,0.0,25.0,0.0,0.0,209093.89999999967,2421870.1,2630964.0,2630964.0,332.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,37,0.0,0.0,24.0,0.0,0.0,204132.64999999967,2426831.35,2630964.0,2630964.0,333.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,38,0.0,0.0,24.0,0.0,0.0,199172.3499999997,2431791.65,2630964.0,2630964.0,333.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,39,0.0,0.0,23.0,0.0,0.0,194211.0999999997,2436752.9,2630964.0,2630964.0,334.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,40,0.0,0.0,22.049999999999955,0.0,0.0,189249.8499999997,2441714.15,2630964.0,2630964.0,334.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,41,0.0,0.0,22.0,0.0,0.0,184289.54999999967,2446674.45,2630964.0,2630964.0,335.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,42,0.0,0.0,21.049999999999955,0.0,0.0,179328.29999999967,2451635.7,2630964.0,2630964.0,335.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,43,0.0,0.0,21.0,0.0,0.0,174367.99999999968,2456596.0,2630964.0,2630964.0,336.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,44,0.0,0.0,20.049999999999955,0.0,0.0,169406.74999999968,2461557.25,2630964.0,2630964.0,336.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,45,0.0,0.0,19.0,0.0,0.0,164446.44999999966,2466517.55,2630964.0,2630964.0,338.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,46,0.0,0.0,19.0,0.0,0.0,159485.19999999966,2471478.8,2630964.0,2630964.0,338.0,357.0,357.0,500
Basis_85,MIP_vektet,2035,47,0.0,0.0,18.049999999999955,0.0,0.0,154524.89999999967,2476439.1,2630964.0,2630964.0,338.95,357.0,357.0,500
Basis_85,MIP_vektet,2035,48,0.0,0.0,18.049999999999955,0.0,0.0,149563.64999999967,2481400.35,2630964.0,2630964.0,338.95,357.0,357.0,500
