Scenario,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Samferdsel_96,2028,50,0.0,0.0,196.0999999999999,0.0,0.0,1455808.2,1175155.8,2630964.0,2630964.0,160.9,357.0,357.0,500
Samferdsel_96,2028,51,0.0,0.0,196.04999999999995,0.0,0.0,1447243.0,1183721.0,2630964.0,2630964.0,160.95,357.0,357.0,500
Samferdsel_96,2028,52,0.0,0.0,195.0,0.0,0.0,1438676.9,1192287.1,2630964.0,2630964.0,162.0,357.0,357.0,500
Samferdsel_96,2029,1,0.0,0.0,192.0999999999999,0.0,0.0,1430111.7,1200852.3,2630964.0,2630964.0,164.9,357.0,357.0,500
Samferdsel_96,2029,2,0.0,0.0,192.04999999999995,0.0,0.0,1421546.5,1209417.5,2630964.0,2630964.0,164.95,357.0,357.0,500
Samferdsel_96,2029,3,0.0,0.0,191.04999999999995,0.0,0.0,1412981.3499999999,1217982.65,2630964.0,2630964.0,165.95,357.0,357.0,500
Samferdsel_96,2029,4,0.0,0.0,190.04999999999995,0.0,0.0,1404416.15,1226547.85,2630964.0,2630964.0,166.95,357.0,357.0,500
Samferdsel_96,2029,5,0.0,0.0,190.0,0.0,0.0,1395851.0,1235113.0,2630964.0,2630964.0,167.0,357.0,357.0,500
Samferdsel_96,2029,6,0.0,0.0,189.0,0.0,0.0,1387285.7999999998,1243678.2,2630964.0,2630964.0,168.0,357.0,357.0,500
Samferdsel_96,2029,7,0.0,0.0,187.04999999999995,0.0,0.0,1378720.5999999999,1252243.4,2630964.0,2630964.0,169.95,357.0,357.0,500
Samferdsel_96,2029,8,0.0,0.0,185.04999999999995,0.0,0.0,1370155.45,1260808.55,2630964.0,2630964.0,171.95,357.0,357.0,500
Samferdsel_96,2029,9,0.0,0.0,185.0,0.0,0.0,1361590.25,1269373.75,2630964.0,2630964.0,172.0,357.0,357.0,500
Samferdsel_96,2029,10,0.0,0.0,184.0,0.0,0.0,1353024.15,1277939.85,2630964.0,2630964.0,173.0,357.0,357.0,500
Samferdsel_96,2029,11,0.0,0.0,181.0999999999999,0.0,0.0,1344458.95,1286505.05,2630964.0,2630964.0,175.9,357.0,357.0,500
Samferdsel_96,2029,12,0.0,0.0,181.04999999999995,0.0,0.0,1335893.75,1295070.25,2630964.0,2630964.0,175.95,357.0,357.0,500
Samferdsel_96,2029,13,0.0,0.0,180.0,0.0,0.0,1327328.5999999999,1303635.4,2630964.0,2630964.0,177.0,357.0,357.0,500
Samferdsel_96,2029,14,0.0,0.0,177.14999999999986,0.0,0.0,1318763.4,1312200.6,2630964.0,2630964.0,179.85000000000002,357.0,357.0,500
Samferdsel_96,2029,15,0.0,0.0,176.14999999999986,0.0,0.0,1310198.25,1320765.75,2630964.0,2630964.0,180.85000000000002,357.0,357.0,500
Samferdsel_96,2029,16,0.0,0.0,176.04999999999995,0.0,0.0,1301633.0499999998,1329330.95,2630964.0,2630964.0,180.95,357.0,357.0,500
Samferdsel_96,2029,17,0.0,0.0,174.04999999999995,0.0,0.0,1293067.8499999999,1337896.15,2630964.0,2630964.0,182.95,357.0,357.0,500
Samferdsel_96,2029,18,0.0,0.0,173.04999999999995,0.0,0.0,1284502.7,1346461.3,2630964.0,2630964.0,183.95,357.0,357.0,500
Samferdsel_96,2029,19,0.0,0.0,172.04999999999995,0.0,0.0,1275936.5499999998,1355027.45,2630964.0,2630964.0,184.95,357.0,357.0,500
Samferdsel_96,2029,20,0.0,0.0,171.04999999999995,0.0,0.0,1267371.4,1363592.6,2630964.0,2630964.0,185.95,357.0,357.0,500
Samferdsel_96,2029,21,0.0,0.0,170.0,0.0,0.0,1258806.2,1372157.8,2630964.0,2630964.0,187.0,357.0,357.0,500
Samferdsel_96,2029,22,0.0,0.0,169.04999999999995,0.0,0.0,1250240.9999999998,1380723.0,2630964.0,2630964.0,187.95,357.0,357.0,500
Samferdsel_96,2029,23,0.0,0.0,168.0,0.0,0.0,1241675.8499999999,1389288.15,2630964.0,2630964.0,189.0,357.0,357.0,500
Samferdsel_96,2029,24,0.0,0.0,167.04999999999995,0.0,0.0,1233110.65,1397853.35,2630964.0,2630964.0,189.95,357.0,357.0,500
Samferdsel_96,2029,25,0.0,0.0,166.04999999999995,0.0,0.0,1224545.4999999998,1406418.5,2630964.0,2630964.0,190.95,357.0,357.0,500
Samferdsel_96,2029,26,0.0,0.0,165.0999999999999,0.0,0.0,1215980.2999999998,1414983.7,2630964.0,2630964.0,191.9,357.0,357.0,500
Samferdsel_96,2029,27,0.0,0.0,165.04999999999995,0.0,0.0,1207415.0999999999,1423548.9,2630964.0,2630964.0,191.95,357.0,357.0,500
Samferdsel_96,2029,28,0.0,0.0,163.0999999999999,0.0,0.0,1198849.95,1432114.05,2630964.0,2630964.0,193.9,357.0,357.0,500
Samferdsel_96,2029,29,0.0,0.0,162.04999999999995,0.0,0.0,1190283.7999999998,1440680.2,2630964.0,2630964.0,194.95,357.0,357.0,500
Samferdsel_96,2029,30,0.0,0.0,161.04999999999995,0.0,0.0,1181718.65,1449245.35,2630964.0,2630964.0,195.95,357.0,357.0,500
Samferdsel_96,2029,31,0.0,0.0,161.0,0.0,0.0,1173153.45,1457810.55,2630964.0,2630964.0,196.0,357.0,357.0,500
Samferdsel_96,2029,32,0.0,0.0,159.0999999999999,0.0,0.0,1164588.2499999998,1466375.75,2630964.0,2630964.0,197.9,357.0,357.0,500
Samferdsel_96,2029,33,0.0,0.0,159.0,0.0,0.0,1156023.0999999999,1474940.9,2630964.0,2630964.0,198.0,357.0,357.0,500
Samferdsel_96,2029,34,0.0,0.0,158.04999999999995,0.0,0.0,1147457.9,1483506.1,2630964.0,2630964.0,198.95,357.0,357.0,500
Samferdsel_96,2029,35,0.0,0.0,157.04999999999995,0.0,0.0,1138892.7499999998,1492071.25,2630964.0,2630964.0,199.95,357.0,357.0,500
Samferdsel_96,2029,36,0.0,0.0,155.0999999999999,0.0,0.0,1130327.5499999998,1500636.45,2630964.0,2630964.0,201.9,357.0,357.0,500
Samferdsel_96,2029,37,0.0,0.0,153.0,0.0,0.0,1121762.3499999999,1509201.65,2630964.0,2630964.0,204.0,357.0,357.0,500
Samferdsel_96,2029,38,0.0,0.0,152.0,0.0,0.0,1113197.2,1517766.8,2630964.0,2630964.0,205.0,357.0,357.0,500
Samferdsel_96,2029,39,0.0,0.0,150.04999999999995,0.0,0.0,1104631.0499999998,1526332.95,2630964.0,2630964.0,206.95,357.0,357.0,500
Samferdsel_96,2029,40,0.0,0.0,149.04999999999995,0.0,0.0,1096065.9,1534898.1,2630964.0,2630964.0,207.95,357.0,357.0,500
Samferdsel_96,2029,41,0.0,0.0,148.04999999999995,0.0,0.0,1087500.7,1543463.3,2630964.0,2630964.0,208.95,357.0,357.0,500
Samferdsel_96,2029,42,0.0,0.0,147.04999999999995,0.0,0.0,1078935.4999999998,1552028.5,2630964.0,2630964.0,209.95,357.0,357.0,500
Samferdsel_96,2029,43,0.0,0.0,146.04999999999995,0.0,0.0,1070370.3499999999,1560593.65,2630964.0,2630964.0,210.95,357.0,357.0,500
Samferdsel_96,2029,44,0.0,0.0,145.0,0.0,0.0,1061805.15,1569158.85,2630964.0,2630964.0,212.0,357.0,357.0,500
Samferdsel_96,2029,45,0.0,0.0,144.0,0.0,0.0,1053239.9999999998,1577724.0,2630964.0,2630964.0,213.0,357.0,357.0,500
Samferdsel_96,2029,46,0.0,0.0,143.0,0.0,0.0,1044674.7999999998,1586289.2,2630964.0,2630964.0,214.0,357.0,357.0,500
Samferdsel_96,2029,47,0.0,0.0,142.04999999999995,0.0,0.0,1036109.5999999999,1594854.4,2630964.0,2630964.0,214.95,357.0,357.0,500
Samferdsel_96,2029,48,0.0,0.0,141.0,0.0,0.0,1027544.4499999998,1603419.55,2630964.0,2630964.0,216.0,357.0,357.0,500
Samferdsel_96,2029,49,0.0,0.0,140.0,0.0,0.0,1018978.2999999998,1611985.7,2630964.0,2630964.0,217.0,357.0,357.0,500
Samferdsel_96,2029,50,0.0,0.0,138.0,0.0,0.0,1010413.1499999999,1620550.85,2630964.0,2630964.0,219.0,357.0,357.0,500
Samferdsel_96,2029,51,0.0,0.0,136.04999999999995,0.0,0.0,1001847.9499999998,1629116.05,2630964.0,2630964.0,220.95,357.0,357.0,500
Samferdsel_96,2029,52,0.0,0.0,135.04999999999995,0.0,0.0,993282.7499999999,1637681.25,2630964.0,2630964.0,221.95,357.0,357.0,500
Samferdsel_96,2030,1,0.0,0.0,134.04999999999995,0.0,0.0,984717.5999999999,1646246.4,2630964.0,2630964.0,222.95,357.0,357.0,500
Samferdsel_96,2030,2,0.0,0.0,133.0999999999999,0.0,0.0,976152.3999999999,1654811.6,2630964.0,2630964.0,223.9,357.0,357.0,500
Samferdsel_96,2030,3,0.0,0.0,131.0999999999999,0.0,0.0,967587.2499999999,1663376.75,2630964.0,2630964.0,225.9,357.0,357.0,500
Samferdsel_96,2030,4,0.0,0.0,131.04999999999995,0.0,0.0,959022.0499999998,1671941.95,2630964.0,2630964.0,225.95,357.0,357.0,500
Samferdsel_96,2030,5,0.0,0.0,127.09999999999991,0.0,0.0,950456.8499999999,1680507.15,2630964.0,2630964.0,229.9,357.0,357.0,500
Samferdsel_96,2030,6,0.0,0.0,127.04999999999995,0.0,0.0,941890.7499999999,1689073.25,2630964.0,2630964.0,229.95,357.0,357.0,500
Samferdsel_96,2030,7,0.0,0.0,127.04999999999995,0.0,0.0,933325.5499999998,1697638.45,2630964.0,2630964.0,229.95,357.0,357.0,500
Samferdsel_96,2030,8,0.0,0.0,125.04999999999995,0.0,0.0,924760.3999999999,1706203.6,2630964.0,2630964.0,231.95,357.0,357.0,500
Samferdsel_96,2030,9,0.0,0.0,124.0,0.0,0.0,916195.1999999998,1714768.8,2630964.0,2630964.0,233.0,357.0,357.0,500
Samferdsel_96,2030,10,0.0,0.0,122.04999999999995,0.0,0.0,907629.9999999999,1723334.0,2630964.0,2630964.0,234.95,357.0,357.0,500
Samferdsel_96,2030,11,0.0,0.0,121.04999999999995,0.0,0.0,899064.8499999999,1731899.15,2630964.0,2630964.0,235.95,357.0,357.0,500
Samferdsel_96,2030,12,0.0,0.0,119.09999999999991,0.0,0.0,890499.6499999998,1740464.35,2630964.0,2630964.0,237.9,357.0,357.0,500
Samferdsel_96,2030,13,0.0,0.0,119.0,0.0,0.0,881934.4999999999,1749029.5,2630964.0,2630964.0,238.0,357.0,357.0,500
Samferdsel_96,2030,14,0.0,0.0,118.04999999999995,0.0,0.0,873369.2999999998,1757594.7,2630964.0,2630964.0,238.95,357.0,357.0,500
Samferdsel_96,2030,15,0.0,0.0,117.09999999999991,0.0,0.0,864804.0999999999,1766159.9,2630964.0,2630964.0,239.9,357.0,357.0,500
Samferdsel_96,2030,16,0.0,0.0,116.04999999999995,0.0,0.0,856237.9999999999,1774726.0,2630964.0,2630964.0,240.95,357.0,357.0,500
Samferdsel_96,2030,17,0.0,0.0,112.14999999999986,0.0,0.0,847672.7999999998,1783291.2,2630964.0,2630964.0,244.85000000000002,357.0,357.0,500
Samferdsel_96,2030,18,0.0,0.0,110.14999999999986,0.0,0.0,839107.6499999998,1791856.35,2630964.0,2630964.0,246.85000000000002,357.0,357.0,500
Samferdsel_96,2030,19,0.0,0.0,110.0,0.0,0.0,830542.4499999998,1800421.55,2630964.0,2630964.0,247.0,357.0,357.0,500
Samferdsel_96,2030,20,0.0,0.0,109.04999999999995,0.0,0.0,821977.2499999999,1808986.75,2630964.0,2630964.0,247.95,357.0,357.0,500
Samferdsel_96,2030,21,0.0,0.0,108.04999999999995,0.0,0.0,813412.0999999999,1817551.9,2630964.0,2630964.0,248.95,357.0,357.0,500
Samferdsel_96,2030,22,0.0,0.0,105.19999999999982,0.0,0.0,804846.8999999998,1826117.1,2630964.0,2630964.0,251.8,357.0,357.0,500
Samferdsel_96,2030,23,0.0,0.0,102.34999999999968,0.0,0.0,796281.6999999998,1834682.3,2630964.0,2630964.0,254.65000000000003,357.0,357.0,500
Samferdsel_96,2030,24,0.0,0.0,102.29999999999973,0.0,0.0,787716.5499999998,1843247.45,2630964.0,2630964.0,254.70000000000002,357.0,357.0,500
Samferdsel_96,2030,25,0.0,0.0,99.24999999999977,0.0,0.0,779151.3499999999,1851812.65,2630964.0,2630964.0,257.75,357.0,357.0,500
Samferdsel_96,2030,26,0.0,0.0,99.0,0.0,0.0,770585.2499999999,1860378.75,2630964.0,2630964.0,258.0,357.0,357.0,500
Samferdsel_96,2030,27,0.0,0.0,97.09999999999991,0.0,0.0,762020.0499999998,1868943.95,2630964.0,2630964.0,259.9,357.0,357.0,500
Samferdsel_96,2030,28,0.0,0.0,94.19999999999982,0.0,0.0,753454.8499999999,1877509.15,2630964.0,2630964.0,262.8,357.0,357.0,500
Samferdsel_96,2030,29,0.0,0.0,94.14999999999986,0.0,0.0,744889.6999999998,1886074.3,2630964.0,2630964.0,262.85,357.0,357.0,500
Samferdsel_96,2030,30,0.0,0.0,92.14999999999986,0.0,0.0,736324.4999999999,1894639.5,2630964.0,2630964.0,264.85,357.0,357.0,500
Samferdsel_96,2030,31,0.0,0.0,92.09999999999991,0.0,0.0,727759.3499999999,1903204.65,2630964.0,2630964.0,264.9,357.0,357.0,500
Samferdsel_96,2030,32,0.0,0.0,91.04999999999995,0.0,0.0,719194.1499999998,1911769.85,2630964.0,2630964.0,265.95,357.0,357.0,500
Samferdsel_96,2030,33,0.0,0.0,89.0,0.0,0.0,710628.9499999998,1920335.05,2630964.0,2630964.0,268.0,357.0,357.0,500
Samferdsel_96,2030,34,0.0,0.0,88.0,0.0,0.0,702063.7999999998,1928900.2,2630964.0,2630964.0,269.0,357.0,357.0,500
Samferdsel_96,2030,35,0.0,0.0,87.04999999999995,0.0,0.0,693497.6499999998,1937466.35,2630964.0,2630964.0,269.95,357.0,357.0,500
Samferdsel_96,2030,36,0.0,0.0,85.04999999999995,0.0,0.0,684932.4999999999,1946031.5,2630964.0,2630964.0,271.95,357.0,357.0,500
Samferdsel_96,2030,37,0.0,0.0,84.04999999999995,0.0,0.0,676367.2999999998,1954596.7,2630964.0,2630964.0,272.95,357.0,357.0,500
Samferdsel_96,2030,38,0.0,0.0,83.04999999999995,0.0,0.0,667802.0999999999,1963161.9,2630964.0,2630964.0,273.95,357.0,357.0,500
Samferdsel_96,2030,39,0.0,0.0,83.0,0.0,0.0,659236.9499999998,1971727.05,2630964.0,2630964.0,274.0,357.0,357.0,500
Samferdsel_96,2030,40,0.0,0.0,82.04999999999995,0.0,0.0,650671.7499999999,1980292.25,2630964.0,2630964.0,274.95,357.0,357.0,500
Samferdsel_96,2030,41,0.0,0.0,80.09999999999991,0.0,0.0,642106.5999999999,1988857.4,2630964.0,2630964.0,276.9,357.0,357.0,500
Samferdsel_96,2030,42,0.0,0.0,80.04999999999995,0.0,0.0,633541.3999999998,1997422.6,2630964.0,2630964.0,276.95,357.0,357.0,500
Samferdsel_96,2030,43,0.0,0.0,79.0,0.0,0.0,624976.1999999998,2005987.8,2630964.0,2630964.0,278.0,357.0,357.0,500
Samferdsel_96,2030,44,0.0,0.0,77.0,0.0,0.0,616411.0499999998,2014552.95,2630964.0,2630964.0,280.0,357.0,357.0,500
Samferdsel_96,2030,45,0.0,0.0,76.04999999999995,0.0,0.0,607844.8999999998,2023119.1,2630964.0,2630964.0,280.95,357.0,357.0,500
Samferdsel_96,2030,46,0.0,0.0,74.14999999999986,0.0,0.0,599279.7499999998,2031684.25,2630964.0,2630964.0,282.85,357.0,357.0,500
Samferdsel_96,2030,47,0.0,0.0,74.04999999999995,0.0,0.0,590714.5499999998,2040249.45,2630964.0,2630964.0,282.95,357.0,357.0,500
Samferdsel_96,2030,48,0.0,0.0,73.04999999999995,0.0,0.0,582149.3499999999,2048814.65,2630964.0,2630964.0,283.95,357.0,357.0,500
Samferdsel_96,2030,49,0.0,0.0,72.04999999999995,0.0,0.0,573584.1999999998,2057379.8,2630964.0,2630964.0,284.95,357.0,357.0,500
Samferdsel_96,2030,50,0.0,0.0,71.04999999999995,0.0,0.0,565018.9999999998,2065945.0,2630964.0,2630964.0,285.95,357.0,357.0,500
Samferdsel_96,2030,51,0.0,0.0,70.04999999999995,0.0,0.0,556453.8499999999,2074510.15,2630964.0,2630964.0,286.95,357.0,357.0,500
Samferdsel_96,2030,52,0.0,0.0,69.04999999999995,0.0,0.0,547888.6499999998,2083075.35,2630964.0,2630964.0,287.95,357.0,357.0,500
Samferdsel_96,2031,1,0.0,0.0,68.04999999999995,0.0,0.0,539323.4499999998,2091640.55,2630964.0,2630964.0,288.95,357.0,357.0,500
Samferdsel_96,2031,2,0.0,0.0,67.04999999999995,0.0,0.0,530758.2999999998,2100205.7,2630964.0,2630964.0,289.95,357.0,357.0,500
Samferdsel_96,2031,3,0.0,0.0,66.04999999999995,0.0,0.0,522192.1499999998,2108771.85,2630964.0,2630964.0,290.95,357.0,357.0,500
Samferdsel_96,2031,4,0.0,0.0,66.04999999999995,0.0,0.0,513626.9999999998,2117337.0,2630964.0,2630964.0,290.95,357.0,357.0,500
Samferdsel_96,2031,5,0.0,0.0,65.0,0.0,0.0,505061.7999999998,2125902.2,2630964.0,2630964.0,292.0,357.0,357.0,500
Samferdsel_96,2031,6,0.0,0.0,64.04999999999995,0.0,0.0,496496.5999999998,2134467.4,2630964.0,2630964.0,292.95,357.0,357.0,500
Samferdsel_96,2031,7,0.0,0.0,63.049999999999955,0.0,0.0,487931.44999999984,2143032.55,2630964.0,2630964.0,293.95,357.0,357.0,500
Samferdsel_96,2031,8,0.0,0.0,62.049999999999955,0.0,0.0,479366.2499999998,2151597.75,2630964.0,2630964.0,294.95,357.0,357.0,500
Samferdsel_96,2031,9,0.0,0.0,61.049999999999955,0.0,0.0,470801.0999999998,2160162.9,2630964.0,2630964.0,295.95,357.0,357.0,500
Samferdsel_96,2031,10,0.0,0.0,60.049999999999955,0.0,0.0,462235.8999999998,2168728.1,2630964.0,2630964.0,296.95,357.0,357.0,500
Samferdsel_96,2031,11,0.0,0.0,59.09999999999991,0.0,0.0,453670.69999999984,2177293.3,2630964.0,2630964.0,297.9,357.0,357.0,500
Samferdsel_96,2031,12,0.0,0.0,58.049999999999955,0.0,0.0,445104.5999999998,2185859.4,2630964.0,2630964.0,298.95,357.0,357.0,500
Samferdsel_96,2031,13,0.0,0.0,57.0,0.0,0.0,436539.3999999998,2194424.6,2630964.0,2630964.0,300.0,357.0,357.0,500
Samferdsel_96,2031,14,0.0,0.0,55.049999999999955,0.0,0.0,427974.2499999998,2202989.75,2630964.0,2630964.0,301.95,357.0,357.0,500
Samferdsel_96,2031,15,0.0,0.0,54.049999999999955,0.0,0.0,419409.0499999998,2211554.95,2630964.0,2630964.0,302.95,357.0,357.0,500
Samferdsel_96,2031,16,0.0,0.0,54.0,0.0,0.0,410843.8499999998,2220120.15,2630964.0,2630964.0,303.0,357.0,357.0,500
Samferdsel_96,2031,17,0.0,0.0,53.0,0.0,0.0,402278.6999999998,2228685.3,2630964.0,2630964.0,304.0,357.0,357.0,500
Samferdsel_96,2031,18,0.0,0.0,52.049999999999955,0.0,0.0,393713.4999999998,2237250.5,2630964.0,2630964.0,304.95,357.0,357.0,500
Samferdsel_96,2031,19,0.0,0.0,51.09999999999991,0.0,0.0,385148.3499999998,2245815.65,2630964.0,2630964.0,305.9,357.0,357.0,500
Samferdsel_96,2031,20,0.0,0.0,49.149999999999864,0.0,0.0,376583.1499999998,2254380.85,2630964.0,2630964.0,307.85,357.0,357.0,500
Samferdsel_96,2031,21,0.0,0.0,48.149999999999864,0.0,0.0,368017.9499999998,2262946.05,2630964.0,2630964.0,308.85,357.0,357.0,500
Samferdsel_96,2031,22,0.0,0.0,47.149999999999864,0.0,0.0,359451.8499999998,2271512.15,2630964.0,2630964.0,309.85,357.0,357.0,500
Samferdsel_96,2031,23,0.0,0.0,46.149999999999864,0.0,0.0,350886.6499999998,2280077.35,2630964.0,2630964.0,310.85,357.0,357.0,500
Samferdsel_96,2031,24,0.0,0.0,44.149999999999864,0.0,0.0,342321.4999999998,2288642.5,2630964.0,2630964.0,312.85,357.0,357.0,500
Samferdsel_96,2031,25,0.0,0.0,43.09999999999991,0.0,0.0,333756.2999999998,2297207.7,2630964.0,2630964.0,313.9,357.0,357.0,500
Samferdsel_96,2031,26,0.0,0.0,42.09999999999991,0.0,0.0,325191.0999999998,2305772.9,2630964.0,2630964.0,314.9,357.0,357.0,500
Samferdsel_96,2031,27,0.0,0.0,42.049999999999955,0.0,0.0,316625.9499999998,2314338.05,2630964.0,2630964.0,314.95,357.0,357.0,500
Samferdsel_96,2031,28,0.0,0.0,42.0,0.0,0.0,308060.7499999998,2322903.25,2630964.0,2630964.0,315.0,357.0,357.0,500
Samferdsel_96,2031,29,0.0,0.0,41.0,0.0,0.0,299495.5999999998,2331468.4,2630964.0,2630964.0,316.0,357.0,357.0,500
Samferdsel_96,2031,30,0.0,0.0,40.0,0.0,0.0,290930.3999999998,2340033.6,2630964.0,2630964.0,317.0,357.0,357.0,500
Samferdsel_96,2031,31,0.0,0.0,39.0,0.0,0.0,282365.1999999998,2348598.8,2630964.0,2630964.0,318.0,357.0,357.0,500
Samferdsel_96,2031,32,0.0,0.0,37.049999999999955,0.0,0.0,273799.0999999998,2357164.9,2630964.0,2630964.0,319.95,357.0,357.0,500
Samferdsel_96,2031,33,0.0,0.0,37.049999999999955,0.0,0.0,265233.8999999998,2365730.1,2630964.0,2630964.0,319.95,357.0,357.0,500
Samferdsel_96,2031,34,0.0,0.0,36.0,0.0,0.0,256668.7499999998,2374295.25,2630964.0,2630964.0,321.0,357.0,357.0,500
Samferdsel_96,2031,35,0.0,0.0,35.0,0.0,0.0,248103.54999999978,2382860.45,2630964.0,2630964.0,322.0,357.0,357.0,500
Samferdsel_96,2031,36,0.0,0.0,34.049999999999955,0.0,0.0,239538.3499999998,2391425.65,2630964.0,2630964.0,322.95,357.0,357.0,500
Samferdsel_96,2031,37,0.0,0.0,33.049999999999955,0.0,0.0,230973.19999999978,2399990.8,2630964.0,2630964.0,323.95,357.0,357.0,500
Samferdsel_96,2031,38,0.0,0.0,32.0,0.0,0.0,222407.9999999998,2408556.0,2630964.0,2630964.0,325.0,357.0,357.0,500
Samferdsel_96,2031,39,0.0,0.0,31.0,0.0,0.0,213842.8499999998,2417121.15,2630964.0,2630964.0,326.0,357.0,357.0,500
Samferdsel_96,2031,40,0.0,0.0,30.0,0.0,0.0,205277.6499999998,2425686.35,2630964.0,2630964.0,327.0,357.0,357.0,500
Samferdsel_96,2031,41,0.0,0.0,28.049999999999955,0.0,0.0,196712.44999999978,2434251.55,2630964.0,2630964.0,328.95,357.0,357.0,500
Samferdsel_96,2031,42,0.0,0.0,27.049999999999955,0.0,0.0,188146.34999999977,2442817.65,2630964.0,2630964.0,329.95,357.0,357.0,500
Samferdsel_96,2031,43,0.0,0.0,27.0,0.0,0.0,179581.1499999998,2451382.85,2630964.0,2630964.0,330.0,357.0,357.0,500
Samferdsel_96,2031,44,0.0,0.0,26.0,0.0,0.0,171015.9999999998,2459948.0,2630964.0,2630964.0,331.0,357.0,357.0,500
Samferdsel_96,2031,45,0.0,0.0,25.0,0.0,0.0,162450.79999999978,2468513.2,2630964.0,2630964.0,332.0,357.0,357.0,500
Samferdsel_96,2031,46,0.0,0.0,24.049999999999955,0.0,0.0,153885.59999999977,2477078.4,2630964.0,2630964.0,332.95,357.0,357.0,500
Samferdsel_96,2031,47,0.0,0.0,23.049999999999955,0.0,0.0,145320.44999999978,2485643.55,2630964.0,2630964.0,333.95,357.0,357.0,500
Samferdsel_96,2031,48,0.0,0.0,22.049999999999955,0.0,0.0,136755.24999999977,2494208.75,2630964.0,2630964.0,334.95,357.0,357.0,500
Samferdsel_96,2031,49,0.0,0.0,20.049999999999955,0.0,0.0,128190.09999999979,2502773.9,2630964.0,2630964.0,336.95,357.0,357.0,500
Samferdsel_96,2031,50,0.0,0.0,18.049999999999955,0.0,0.0,119624.89999999978,2511339.1,2630964.0,2630964.0,338.95,357.0,357.0,500
Samferdsel_96,2031,51,0.0,0.0,17.0,0.0,0.0,111058.74999999978,2519905.25,2630964.0,2630964.0,340.0,357.0,357.0,500
Samferdsel_96,2031,52,0.0,0.0,16.0,0.0,0.0,102493.59999999977,2528470.4,2630964.0,2630964.0,341.0,357.0,357.0,500
Samferdsel_96,2032,1,0.0,0.0,15.049999999999955,0.0,0.0,93928.39999999978,2537035.6,2630964.0,2630964.0,341.95,357.0,357.0,500
Samferdsel_96,2032,2,0.0,0.0,13.099999999999909,0.0,0.0,85363.24999999978,2545600.75,2630964.0,2630964.0,343.9,357.0,357.0,500
Samferdsel_96,2032,3,0.0,0.0,11.149999999999864,0.0,0.0,76798.04999999977,2554165.95,2630964.0,2630964.0,345.85,357.0,357.0,500
Samferdsel_96,2032,4,0.0,0.0,10.149999999999864,0.0,0.0,68232.84999999977,2562731.15,2630964.0,2630964.0,346.85,357.0,357.0,500
Samferdsel_96,2032,5,0.0,0.0,10.149999999999864,0.0,0.0,59667.69999999977,2571296.3,2630964.0,2630964.0,346.85,357.0,357.0,500
Samferdsel_96,2032,6,0.0,0.0,10.0,0.0,0.0,51102.499999999774,2579861.5,2630964.0,2630964.0,347.0,357.0,357.0,500
Samferdsel_96,2032,7,0.0,0.0,6.199999999999818,0.0,0.0,42537.34999999977,2588426.65,2630964.0,2630964.0,350.8,357.0,357.0,500
Samferdsel_96,2032,8,0.0,0.0,5.249999999999773,0.0,0.0,33972.149999999776,2596991.85,2630964.0,2630964.0,351.75,357.0,357.0,500
Samferdsel_96,2032,9,0.0,0.0,4.249999999999773,0.0,0.0,25405.99999999977,2605558.0,2630964.0,2630964.0,352.75,357.0,357.0,500
Samferdsel_96,2032,10,0.0,0.0,3.099999999999909,0.0,0.0,16840.84999999977,2614123.15,2630964.0,2630964.0,353.9,357.0,357.0,500
Samferdsel_96,2032,11,0.0,0.0,3.0499999999999545,0.0,0.0,8275.64999999977,2622688.35,2630964.0,2630964.0,353.95,357.0,357.0,500
Samferdsel_96,2032,12,0.0,0.0,0.09999999999990905,0.0,0.0,226.34999999979414,2630737.65,2630964.0,2630964.0,356.9,357.0,357.0,500
Samferdsel_96,2032,13,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,2032,14,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,2032,15,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,2032,16,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,2032,17,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,2032,18,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,2032,19,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,2032,20,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,2032,21,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
